"id","question_id","domain","like_num","created_date","scrap_date","content"
48362683,48344595,"stackoverflow.com",3,"2018-01-21 03:02:37+02","2024-05-17 04:31:23.661607+03","Yes this is possible with a bit of configuration in the AWS console In your API Gateway setup you probably have the default resources created with a Zappa deployment and proxy You can now manually create a new resource corresponding to your documentation endpoint e g docs Clicking on Actions Create Resource you can create the new resource After the resource is created click Actions Create Method and choose ANY Point the method and resource to your Lambda function in the dialog By default the new resource should not require the API key Note you might need to redeploy the gateway before the changes take effect Actions Deploy API "
48467366,48464044,"stackoverflow.com",1,"2018-01-26 20:25:25+02","2024-05-17 04:31:24.642475+03","The issue is you seem to be locked out of IAM No amount of permission on LambdaS3API Gateway is going to get you to where you need to go "
49199601,48932980,"stackoverflow.com",2,"2018-03-09 20:01:13+02","2024-05-17 04:31:25.618556+03","I faced a similar problem while trying to install dragnet and spacy in an anaconda environment I believe pip install was using a cached file that was compiled using another gcc version What solved my problem was uninstalling the library and then reinstalling it using the nocachedir flag ex pip install dragnet nocachedir which built the package from scratch by running the setup py for the new environment Also note that you might need to run sudo apt install libxml2dev libxsltdev pythondev for the build to be successful at least for dragnet and spacy but you might need something else "
49084726,49084513,"stackoverflow.com",0,"2018-03-03 15:36:46+02","2024-05-17 04:31:26.630981+03","I can check a variable from httpsdocs aws amazon comlambdalatestdgcurrentsupportedversions htmllambdaenvironmentvariables such as LAMBDA_TASK_ROOT "
46560286,45829958,"stackoverflow.com",1,"2017-10-04 11:26:09+03","2024-05-17 04:31:57.875444+03","You could try troubleshooting with Pythonlambdalocal tool It tries it is best to mimic the real Lambda "
7697433,7697377,"stackoverflow.com",7,"2011-10-08 17:24:57+03","2024-05-17 04:31:28.589699+03","To a certain extent yes Zappa is a very new framework in very active development I wrote an app in it in July and since then the framework has undergone two backwards incompatible updates In an environment like that it is often helpful to be able to understand what the framework is doing behind the scenes Also since coffee script allows you to mix in JavaScript libraries and Zappa itself does that their documentation will provide examples in JavaScript so you have to be able to speak JavaScript fluently On the other hand experience with Node itself is not that essential since Node provides a rather minimal API which is for the most part well abstracted by Express js also a component of Zappa Most of what you need to know about Node can be learned in an afternoon TLDR Not knowing coffee and JS perfectly may be a problem not knowing Node not that much "
7697630,7697377,"stackoverflow.com",3,"2011-10-08 17:59:32+03","2024-05-17 04:31:28.591934+03","If by Ruby developer you mean Rails developer Zappa may be the shortest leap for you to make It provides a lot of magic the way Rails does That is good in some ways it takes less code to execute a conventional web app and bad in others it can be hard to figure out where things are happening e g where is a particular HTTP header being set So is it possible to be a good Rails developer without knowing Rubys core HTTP library or Rack Sure And similarly you can probably be a good Zappa developer without learning much about Nodes HTTP library or ConnectExpress I expect thatll become more true as Zappa matures and its documentation expands "
9328691,8751099,"stackoverflow.com",5,"2020-06-20 12:12:55+03","2024-05-17 04:31:30.580628+03","According to the node js docs server close Stops the server from accepting new connections See net Server close So your server would stop accepting new connections but it will not actually close and emit close event until current connections are closed My guess is that you have clients connected to it perhaps with keepalive requests "
42830856,8751099,"stackoverflow.com",3,"2017-03-16 12:05:54+02","2024-05-17 04:31:30.581628+03","I was searching for the same problem To give you and others searching for this a solution You can close all connections immediately if this is not a problem in your project This solves the closing problem for me completly "
9149680,9124221,"stackoverflow.com",0,"2012-02-05 15:38:08+02","2024-05-17 04:31:31.363865+03","Ok i figured it out thanks to all that had a go the content type had to be set on the response for each css file i e res contentType css"
9496663,9493931,"stackoverflow.com",2,"2012-02-29 11:39:02+02","2024-05-17 04:31:32.203243+03","You need to have the session middleware above your routes Otherwise you will not have session on the request until after your route has executed so to speak Update Also note that like other properties on request in zappa session is copied to this so you can access session directly There is also no sessionId on request but there is a session id you might want the route below instead"
11170168,11166715,"stackoverflow.com",2,"2012-06-24 11:32:41+03","2024-05-17 04:31:33.121859+03","I guess by script function you mean something like At least that is a hackish workaround It could be done with objects as well typically using JSON or similar for serialization But I would not categorize this as a clean coffeescript way so I guess the question still stands Just to elaborate a bit The problem here is that we are executing coffeescript code in two contexts one on the server which generates the html to send to the client and the other on the client itself through in the context of the coffeescript construct The server side knows about locals and similar so for the code that runs on the server it is simple to evaluate the coffeescript based template and replace template variables with values and similar Not so on the client First of all the client knows nothing about locals template variables it only sees whatever those contained when the page got rendered server side And doing simple template expansion inside the coffeescript construct would not work either as coffeescript would not know if you refer to a local variable on the client or a template variable on the server In theory there could be special sequences that signal expand template variable inside coffeescript code as well but then we are just again creating a new template language on top of coffeecup It could be made to look like regular coffeescript of course e g serverLocal SOMEREF where SOMEREF would be replaced with the corresponding value In theory Coffeecup could support a construct that shared all or a selection of locals also as variables to be accessed client side using a hack similar to the script hack I showed above and it would probably be not too different except using JSON or similar for supporting more kinds of data than simple strings "
